year,ISO,value,projections,benchmark_low,benchmark_mid,benchmark_high
1987,NIC,0.118985,,,,
1988,NIC,0.114176,,,,
1989,NIC,0.0999,,,,
1990,NIC,0.06174,,,,
1991,NIC,0.104204,,,,
1992,NIC,0.119387,,,,
1993,NIC,0.10863,,,,
1994,NIC,0.130089,,,,
1995,NIC,0.1456,,,,
1996,NIC,0.14796,,,,
1997,NIC,0.153062,,,,
1998,NIC,0.151177,,,,
1999,NIC,0.1386,,,,
2000,NIC,0.14076,,,,
2001,NIC,0.199432,,,,
2002,NIC,0.211365,,,,
2003,NIC,0.22538,,,,
2004,NIC,0.2274,,,,
2005,NIC,0.19928,,,,
2006,NIC,0.20511,,,,
2007,NIC,0.19981,,,,
2008,NIC,0.19398,,,,
2009,NIC,0.1961,,,,
2010,NIC,0.2238,,,,
2011,NIC,0.2674,,,,
2012,NIC,0.23188,,,,
2013,NIC,0.2496,,,,
2014,NIC,0.2688,,,,
2015,NIC,0.2702,,,,
2016,NIC,0.266577,,,,
2017,NIC,0.342824,,,,
2018,NIC,0.34316,,,,
2019,NIC,0.347105,,,,
2020,NIC,0.351049,,,,
1970,NLD,1.89202,,,,
1971,NLD,1.92375,,,,
1972,NLD,1.83312,,,,
1973,NLD,1.77888,,,,
1974,NLD,1.70553,,,,
1975,NLD,1.47658,,,,
1976,NLD,1.31892,,,,
1977,NLD,1.4001,,,,
1978,NLD,1.3328,,,,
1979,NLD,1.1877,,,,
1980,NLD,1.1325,,,,
1981,NLD,0.93624,,,,
1982,NLD,0.8153,,,,
1983,NLD,0.75884,,,,
1984,NLD,0.71232,,,,
1985,NLD,0.59655,,,,
1986,NLD,0.5766,,,,
1987,NLD,0.48931,,,,
1988,NLD,0.50274,,,,
1989,NLD,0.4544,,,,
1990,NLD,0.40112,,,,
1991,NLD,0.47838,,,,
1992,NLD,0.4323,,,,
1993,NLD,0.44274,,,,
1994,NLD,0.4454,,,,
1995,NLD,0.4114,,,,
1996,NLD,0.30458,,,,
1997,NLD,0.36176,,,,
1998,NLD,0.416,,,,
1999,NLD,0.49764,,,,
2000,NLD,0.45195,,,,
2001,NLD,0.45968,,,,
2002,NLD,0.47277,,,,
2003,NLD,0.41895,,,,
2004,NLD,0.4284,,,,
2005,NLD,0.425,,,,
2006,NLD,0.40734,,,,
2007,NLD,0.4401,,,,
2008,NLD,0.4309,,,,
2009,NLD,0.41652,,,,
2010,NLD,0.365598,,,,
2011,NLD,0.350018,,,,
2012,NLD,0.31622,,,,
2013,NLD,0.287,,,,
2014,NLD,0.28971,,,,
2015,NLD,0.26894,,,,
2016,NLD,0.254528,,,,
2017,NLD,0.290757,,,,
2018,NLD,0.208216,,,,
2019,NLD,0.00653121,,,,
2020,NLD,0.00660542,,,,
1970,NOR,1.32392,,,,
1971,NOR,1.15335,,,,
1972,NOR,1.14576,,,,
1973,NOR,1.35681,,,,
1974,NOR,1.31472,,,,
1975,NOR,1.35229,,,,
1976,NOR,1.34,,,,
1977,NOR,1.15731,,,,
1978,NOR,1.11946,,,,
1979,NOR,1.13175,,,,
1980,NOR,1.11384,,,,
1981,NOR,0.9292,,,,
1982,NOR,0.8602,,,,
1983,NOR,0.84669,,,,
1984,NOR,0.7874,,,,
1985,NOR,0.68206,,,,
1986,NOR,0.8925,,,,
1987,NOR,0.8687,,,,
1988,NOR,0.85504,,,,
1989,NOR,0.70794,,,,
1990,NOR,0.64638,,,,
1991,NOR,0.59727,,,,
1992,NOR,0.65472,,,,
1993,NOR,0.8357,,,,
1994,NOR,0.84242,,,,
1995,NOR,0.87584,,,,
1996,NOR,0.86154,,,,
1997,NOR,0.92364,,,,
1998,NOR,0.87192,,,,
1999,NOR,0.86559,,,,
2000,NOR,0.8584,,,,
2001,NOR,0.82656,,,,
2002,NOR,0.84923,,,,
2003,NOR,0.8745,,,,
2004,NOR,0.6887,,,,
2005,NOR,0.75509,,,,
2006,NOR,0.7854,,,,
2007,NOR,0.8517,,,,
2008,NOR,0.79975,,,,
2009,NOR,0.79243,,,,
2010,NOR,0.745052,,,,
2011,NOR,0.736497,,,,
2012,NOR,0.728301,,,,
2013,NOR,0.7276,,,,
2014,NOR,0.7157,,,,
2015,NOR,0.6678,,,,
2016,NOR,0.679272,,,,
2017,NOR,0.70816,,,,
2018,NOR,0.644771,,,,
2019,NOR,0.731581,,,,
2020,NOR,0.739894,,,,
1974,NPL,0.01976,,,,
1975,NPL,0.00494,,,,
1976,NPL,0.021242,,,,
1977,NPL,0.018772,,,,
1978,NPL,0.010374,,,,
1979,NPL,0.014326,,,,
1980,NPL,0.015808,,,,
1981,NPL,0.01482,,,,
1982,NPL,0.018315,,,,
1983,NPL,0.019305,,,,
1984,NPL,0.01584,,,,
1985,NPL,0.047616,,,,
1986,NPL,0.075392,,,,
1987,NPL,0.106855,,,,
1988,NPL,0.107849,,,,
1989,NPL,0.056658,,,,
1990,NPL,0.053286,,,,
1991,NPL,0.068272,,,,
1992,NPL,0.099372,,,,
1993,NPL,0.09709,,,,
1994,NPL,0.09804,,,,
1995,NPL,0.1144,,,,
1996,NPL,0.161916,,,,
1997,NPL,0.119025,,,,
1998,NPL,0.14924,,,,
1999,NPL,0.15602,,,,
2000,NPL,0.1626,,,,
2001,NPL,0.151335,,,,
2002,NPL,0.1508,,,,
2003,NPL,0.150155,,,,
2004,NPL,0.141645,,,,
2005,NPL,0.14094,,,,
2006,NPL,0.14632,,,,
2007,NPL,0.1509,,,,
2008,NPL,0.13924,,,,
2009,NPL,0.5508,,,,
2010,NPL,0.58344,,,,
2011,NPL,0.882,,,,
2012,NPL,1.088,,,,
2013,NPL,1.10032,,,,
2014,NPL,1.1284,,,,
2015,NPL,1.4076,,,,
2016,NPL,1.807,,,,
2017,NPL,2.16826,,,,
2018,NPL,3.27156,,,,
2019,NPL,3.30917,,,,
2020,NPL,3.34677,,,,
1970,NZL,0.409526,,,,
1971,NZL,0.412323,,,,
1972,NZL,0.4581,,,,
1973,NZL,0.54696,,,,
1974,NZL,0.58053,,,,
1975,NZL,0.5671,,,,
1976,NZL,0.537462,,,,
1977,NZL,0.49595,,,,
1978,NZL,0.440496,,,,
1979,NZL,0.42112,,,,
1980,NZL,0.40824,,,,
1981,NZL,0.435666,,,,
1982,NZL,0.453761,,,,
1983,NZL,0.44764,,,,
1984,NZL,0.490508,,,,
1985,NZL,0.520389,,,,
1986,NZL,0.546845,,,,
1987,NZL,0.54384,,,,
1988,NZL,0.495625,,,,
1989,NZL,0.460728,,,,
1990,NZL,0.43584,,,,
1991,NZL,0.425292,,,,
1992,NZL,0.464225,,,,
1993,NZL,0.476064,,,,
1994,NZL,0.4837,,,,
1995,NZL,0.5257,,,,
1996,NZL,0.49674,,,,
1997,NZL,0.518256,,,,
1998,NZL,0.475,,,,
1999,NZL,0.51648,,,,
2000,NZL,0.51585,,,,
2001,NZL,0.51948,,,,
2002,NZL,0.53519,,,,
2003,NZL,0.5192,,,,
2004,NZL,0.47508,,,,
2005,NZL,0.5632,,,,
2006,NZL,0.53424,,,,
2007,NZL,0.3806,,,,
2008,NZL,0.3768,,,,
2009,NZL,0.3936,,,,
2010,NZL,0.3289,,,,
2011,NZL,0.3324,,,,
2012,NZL,0.29184,,,,
2013,NZL,0.2592,,,,
2014,NZL,0.2673,,,,
2015,NZL,0.2364,,,,
2016,NZL,0.378692,,,,
2017,NZL,0.152217,,,,
2018,NZL,0.184301,,,,
2019,NZL,0.186419,,,,
2020,NZL,0.188538,,,,
1996,OMN,0.56322,,,,
1997,OMN,0.55314,,,,
1998,OMN,0.57323,,,,
1999,OMN,0.51606,,,,
2000,OMN,0.5146,,,,
2001,OMN,0.57266,,,,
2002,OMN,0.7174,,,,
2003,OMN,0.8925,,,,
2004,OMN,1.07,,,,
2005,OMN,1.15939,,,,
2006,OMN,1.51259,,,,
2007,OMN,1.64124,,,,
2008,OMN,1.78752,,,,
2009,OMN,1.756,,,,
2010,OMN,1.9755,,,,
2011,OMN,2.09,,,,
2012,OMN,2.6047,,,,
2013,OMN,2.2968,,,,
2014,OMN,2.0094,,,,
2015,OMN,2.12,,,,
2016,OMN,2.4191,,,,
2017,OMN,2.52094,,,,
2018,OMN,2.64793,,,,
2019,OMN,2.67836,,,,
2020,OMN,2.7088,,,,
1970,PAK,1.31404,,,,
1971,PAK,1.3338,,,,
1972,PAK,1.28934,,,,
1973,PAK,1.42272,,,,
1974,PAK,1.5561,,,,
1975,PAK,1.64008,,,,
1976,PAK,1.5808,,,,
1977,PAK,1.51658,,,,
1978,PAK,1.59068,,,,
1979,PAK,1.49188,,,,
1980,PAK,1.64996,,,,
1981,PAK,1.74876,,,,
1982,PAK,1.8117,,,,
1983,PAK,1.9503,,,,
1984,PAK,2.2275,,,,
1985,PAK,2.34608,,,,
1986,PAK,2.86192,,,,
1987,PAK,3.23547,,,,
1988,PAK,3.51379,,,,
1989,PAK,3.54361,,,,
1990,PAK,3.73002,,,,
1991,PAK,3.89552,,,,
1992,PAK,4.21824,,,,
1993,PAK,4.37416,,,,
1994,PAK,4.1796,,,,
1995,PAK,4.1132,,,,
1996,PAK,4.6636,,,,
1997,PAK,4.761,,,,
1998,PAK,4.7437,,,,
1999,PAK,5.1648,,,,
2000,PAK,5.3658,,,,
2001,PAK,5.841,,,,
2002,PAK,5.72,,,,
2003,PAK,6.617,,,,
2004,PAK,7.952,,,,
2005,PAK,8.262,,,,
2006,PAK,10.2672,,,,
2007,PAK,13.581,,,,
2008,PAK,14.5376,,,,
2009,PAK,13.7241,,,,
2010,PAK,12.87,,,,
2011,PAK,12.18,,,,
2012,PAK,12.0732,,,,
2013,PAK,11.5773,,,,
2014,PAK,11.6334,,,,
2015,PAK,11.9635,,,,
2016,PAK,13.379,,,,
2017,PAK,14.0575,,,,
2018,PAK,14.8674,,,,
2019,PAK,15.0383,,,,
2020,PAK,15.2092,,,,
1970,PAN,0.089414,,,,
1971,PAN,0.094272,,,,
1972,PAN,0.132519,,,,
1973,PAN,0.210924,,,,
1974,PAN,0.19118,,,,
1975,PAN,0.133237,,,,
1976,PAN,0.134796,,,,
1977,PAN,0.128996,,,,
1978,PAN,0.1419,,,,
1979,PAN,0.24021,,,,
1980,PAN,0.26442,,,,
1981,PAN,0.2418,,,,
1982,PAN,0.16205,,,,
1983,PAN,0.15042,,,,
1984,PAN,0.138928,,,,
1985,PAN,0.138775,,,,
1986,PAN,0.151872,,,,
1987,PAN,0.156701,,,,
1988,PAN,0.074482,,,,
1989,PAN,0.08214,,,,
1990,PAN,0.143325,,,,
1991,PAN,0.1308,,,,
1992,PAN,0.203863,,,,
1993,PAN,0.26412,,,,
1994,PAN,0.285438,,,,
1995,PAN,0.273728,,,,
1996,PAN,0.265917,,,,
1997,PAN,0.2842,,,,
1998,PAN,0.30075,,,,
1999,PAN,0.30096,,,,
2000,PAN,0.29716,,,,
2001,PAN,0.31816,,,,
2002,PAN,0.29645,,,,
2003,PAN,0.3056,,,,
2004,PAN,0.31078,,,,
2005,PAN,0.3948,,,,
2006,PAN,0.40635,,,,
2007,PAN,0.39585,,,,
2008,PAN,0.67344,,,,
2009,PAN,0.6216,,,,
2010,PAN,0.556143,,,,
2011,PAN,0.674612,,,,
2012,PAN,0.86394,,,,
2013,PAN,0.908544,,,,
2014,PAN,0.84096,,,,
2015,PAN,0.8492,,,,
2016,PAN,0.837813,,,,
2017,PAN,0.72374,,,,
2018,PAN,0.754198,,,,
2019,PAN,0.762868,,,,
2020,PAN,0.771537,,,,
1970,PER,0.56316,,,,
1971,PER,0.71883,,,,
1972,PER,0.69355,,,,
1973,PER,0.8352,,,,
1974,PER,0.912,,,,
1975,PER,0.91845,,,,
1976,PER,0.91802,,,,
1977,PER,0.90817,,,,
1978,PER,0.93685,,,,
1979,PER,1.09836,,,,
1980,PER,1.23372,,,,
1981,PER,1.14294,,,,
1982,PER,1.08186,,,,
1983,PER,0.85498,,,,
1984,PER,0.83655,,,,
1985,PER,0.74624,,,,
1986,PER,0.9282,,,,
1987,PER,1.0707,,,,
1988,PER,1.03161,,,,
1989,PER,0.85666,,,,
1990,PER,0.88038,,,,
1991,PER,0.85172,,,,
1992,PER,0.85104,,,,
1993,PER,0.95404,,,,
1994,PER,1.23066,,,,
1995,PER,1.45157,,,,
1996,PER,1.45915,,,,
1997,PER,1.6168,,,,
1998,PER,1.61448,,,,
1999,PER,1.3984,,,,
2000,PER,1.42715,,,,
2001,PER,1.4457,,,,
2002,PER,1.46464,,,,
2003,PER,1.476,,,,
2004,PER,1.6983,,,,
2005,PER,1.90092,,,,
2006,PER,2.1386,,,,
2007,PER,2.36117,,,,
2008,PER,2.58808,,,,
2009,PER,3.0294,,,,
2010,PER,3.06454,,,,
2011,PER,2.992,,,,
2012,PER,3.56461,,,,
2013,PER,3.48444,,,,
2014,PER,3.38429,,,,
2015,PER,3.35202,,,,
2016,PER,3.64017,,,,
2017,PER,3.76291,,,,
2018,PER,3.79256,,,,
2019,PER,3.83615,,,,
2020,PER,3.87974,,,,
1970,PHL,1.2103,,,,
1971,PHL,1.40781,,,,
1972,PHL,1.4761,,,,
1973,PHL,2.09496,,,,
1974,PHL,1.82004,,,,
1975,PHL,2.3055,,,,
1976,PHL,2.27574,,,,
1977,PHL,2.23995,,,,
1978,PHL,2.3184,,,,
1979,PHL,3.8416,,,,
1980,PHL,2.56284,,,,
1981,PHL,2.30174,,,,
1982,PHL,2.55059,,,,
1983,PHL,2.68584,,,,
1984,PHL,2.18136,,,,
1985,PHL,1.85121,,,,
1986,PHL,2.01019,,,,
1987,PHL,2.45964,,,,
1988,PHL,2.55625,,,,
1989,PHL,2.28784,,,,
1990,PHL,4.0704,,,,
1991,PHL,4.9776,,,,
1992,PHL,5.0685,,,,
1993,PHL,5.51928,,,,
1994,PHL,6.61978,,,,
1995,PHL,7.9606,,,,
1996,PHL,6.324,,,,
1997,PHL,7.8057,,,,
1998,PHL,6.45,,,,
1999,PHL,6.7788,,,,
2000,PHL,6.516,,,,
2001,PHL,4.16065,,,,
2002,PHL,6.1866,,,,
2003,PHL,6.1832,,,,
2004,PHL,5.6068,,,,
2005,PHL,7.936,,,,
2006,PHL,5.724,,,,
2007,PHL,7.969,,,,
2008,PHL,7.0082,,,,
2009,PHL,7.1222,,,,
2010,PHL,7.9182,,,,
2011,PHL,6.93922,,,,
2012,PHL,9.30224,,,,
2013,PHL,8.24135,,,,
2014,PHL,8.79897,,,,
2015,PHL,9.93265,,,,
2016,PHL,8.47002,,,,
2017,PHL,8.65166,,,,
2018,PHL,8.59056,,,,
2019,PHL,8.68931,,,,
2020,PHL,8.78804,,,,
2010,PNG,0.0858,,,,
2011,PNG,0.084,,,,
2012,PNG,0.08,,,,
2013,PNG,0.077,,,,
2014,PNG,0.0774,,,,
2015,PNG,0.0776,,,,
2016,PNG,0.0841538,,,,
2017,PNG,0.0845648,,,,
2018,PNG,0.0819116,,,,
2019,PNG,0.0828532,,,,
2020,PNG,0.0837947,,,,
1970,POL,6.0268,,,,
1971,POL,6.4321,,,,
1972,POL,6.832,,,,
1973,POL,7.566,,,,
1974,POL,8.0976,,,,
1975,POL,8.843,,,,
1976,POL,9.405,,,,
1977,POL,10.0536,,,,
1978,POL,10.1773,,,,
1979,POL,8.9472,,,,
1980,POL,8.5192,,,,
1981,POL,6.5178,,,,
1982,POL,7.296,,,,
1983,POL,7.3386,,,,
1984,POL,7.4983,,,,
1985,POL,6.69,,,,
1986,POL,6.9836,,,,
1987,POL,7.0679,,,,
1988,POL,7.412,,,,
1989,POL,7.3872,,,,
1990,POL,5.3625,,,,
1991,POL,5.328,,,,
1992,POL,5.4383,,,,
1993,POL,5.063,,,,
1994,POL,6.5274,,,,
1995,POL,6.5469,,,,
1996,POL,6.118,,,,
1997,POL,6.63,,,,
1998,POL,6.225,,,,
1999,POL,6.0684,,,,
2000,POL,6.015,,,,
2001,POL,4.8433,,,,
2002,POL,4.5671,,,,
2003,POL,4.5162,,,,
2004,POL,5.0148,,,,
2005,POL,4.9014,,,,
2006,POL,5.8359,,,,
2007,POL,6.84,,,,
2008,POL,6.4672,,,,
2009,POL,5.52,,,,
2010,POL,6.11527,,,,
2011,POL,7.08686,,,,
2012,POL,6.13665,,,,
2013,POL,5.64113,,,,
2014,POL,6.167,,,,
2015,POL,5.86952,,,,
2016,POL,6.27915,,,,
2017,POL,6.75818,,,,
2018,POL,7.39492,,,,
2019,POL,7.37255,,,,
2020,POL,7.45633,,,,
1970,PRI,0.74594,,,,
1971,PRI,0.830466,,,,
1972,PRI,0.870064,,,,
1973,PRI,0.889746,,,,
1974,PRI,0.89466,,,,
1975,PRI,0.75036,,,,
1976,PRI,0.712816,,,,
1977,PRI,0.61854,,,,
1978,PRI,0.629356,,,,
1979,PRI,0.625898,,,,
1980,PRI,0.59904,,,,
1981,PRI,0.572292,,,,
1982,PRI,0.481058,,,,
1983,PRI,0.393158,,,,
1984,PRI,0.402716,,,,
1985,PRI,0.393048,,,,
1986,PRI,0.404695,,,,
1987,PRI,0.489352,,,,
1988,PRI,0.517621,,,,
1989,PRI,0.558814,,,,
1990,PRI,0.577423,,,,
1991,PRI,0.566596,,,,
1992,PRI,0.547249,,,,
1993,PRI,0.553756,,,,
1994,PRI,0.572598,,,,
1995,PRI,0.582525,,,,
1996,PRI,0.575612,,,,
1997,PRI,0.568698,,,,
1998,PRI,0.561784,,,,
1999,PRI,0.554871,,,,
2000,PRI,0.547957,,,,
2001,PRI,0.544004,,,,
2002,PRI,0.540051,,,,
2003,PRI,0.570561,,,,
2004,PRI,0.600562,,,,
2005,PRI,0.596101,,,,
2006,PRI,0.60362,,,,
2007,PRI,0.525255,,,,
2008,PRI,0.479645,,,,
2009,PRI,0.347827,,,,
2010,PRI,0.475829,,,,
2011,PRI,0.614369,,,,
2012,PRI,0.731461,,,,
2013,PRI,0.812675,,,,
2014,PRI,0.85309,,,,
2015,PRI,0.856059,,,,
2016,PRI,0.845429,,,,
2017,PRI,0.845634,,,,
2018,PRI,0.845634,,,,
2019,PRI,0.855354,,,,
2020,PRI,0.865072,,,,
1970,PRK,1.976,,,,
1971,PRK,2.3712,,,,
1972,PRK,2.6182,,,,
1973,PRK,2.8652,,,,
1974,PRK,2.964,,,,
1975,PRK,3.458,,,,
1976,PRK,3.458,,,,
1977,PRK,3.458,,,,
1978,PRK,3.458,,,,
1979,PRK,3.952,,,,
1980,PRK,3.952,,,,
1981,PRK,3.952,,,,
1982,PRK,3.96,,,,
1983,PRK,3.96,,,,
1984,PRK,3.96,,,,
1985,PRK,3.968,,,,
1986,PRK,3.968,,,,
1987,PRK,4.473,,,,
1988,PRK,5.8646,,,,
1989,PRK,8.1011,,,,
1990,PRK,7.968,,,,
1991,PRK,8.032,,,,
1992,PRK,8.619,,,,
1993,PRK,8.687,,,,
1994,PRK,8.772,,,,
1995,PRK,8.84,,,,
1996,PRK,8.908,,,,
1997,PRK,8.993,,,,
1998,PRK,1.7056,,,,
1999,PRK,2.152,,,,
2000,PRK,2.168,,,,
2001,PRK,2.73996,,,,
2002,PRK,2.7664,,,,
2003,PRK,2.81986,,,,
2004,PRK,2.79811,,,,
2005,PRK,2.7702,,,,
2006,PRK,3.05536,,,,
2007,PRK,3.08339,,,,
2008,PRK,3.03024,,,,
2009,PRK,2.9376,,,,
2010,PRK,2.6169,,,,
2011,PRK,2.646,,,,
2012,PRK,2.5784,,,,
2013,PRK,2.541,,,,
2014,PRK,2.58516,,,,
2015,PRK,2.5996,,,,
2016,PRK,2.97904,,,,
2017,PRK,2.89212,,,,
2018,PRK,2.82595,,,,
2019,PRK,2.45735,,,,
2020,PRK,2.45735,,,,
1970,PRT,1.1609,,,,
1971,PRT,1.23241,,,,
1972,PRT,1.33986,,,,
1973,PRT,1.61352,,,,
1974,PRT,1.64076,,,,
1975,PRT,1.65945,,,,
1976,PRT,1.81162,,,,
1977,PRT,2.11344,,,,
1978,PRT,1.82578,,,,
1979,PRT,2.51985,,,,
1980,PRT,2.76588,,,,
1981,PRT,2.80998,,,,
1982,PRT,2.76411,,,,
1983,PRT,2.79366,,,,
1984,PRT,2.52358,,,,
1985,PRT,2.40768,,,,
1986,PRT,2.45979,,,,
1987,PRT,2.63835,,,,
1988,PRT,2.89856,,,,
1989,PRT,2.97482,,,,
1990,PRT,3.18517,,,,
1991,PRT,3.28098,,,,
1992,PRT,3.14611,,,,
1993,PRT,3.2072,,,,
1994,PRT,3.3,,,,
1995,PRT,3.4725,,,,
1996,PRT,3.40092,,,,
1997,PRT,3.572,,,,
1998,PRT,3.5435,,,,
1999,PRT,3.838,,,,
2000,PRT,3.8213,,,,
2001,PRT,3.6516,,,,
2002,PRT,3.92352,,,,
2003,PRT,3.63368,,,,
2004,PRT,4.01336,,,,
2005,PRT,4.0934,,,,
2006,PRT,4.0449,,,,
2007,PRT,4.158,,,,
2008,PRT,4.03104,,,,
2009,PRT,3.20796,,,,
2010,PRT,3.37145,,,,
2011,PRT,2.78288,,,,
2012,PRT,2.53989,,,,
2013,PRT,2.82,,,,
2014,PRT,3.7398,,,,
2015,PRT,2.93364,,,,
2016,PRT,2.29465,,,,
2017,PRT,3.05387,,,,
2018,PRT,3.23095,,,,
2019,PRT,2.22148,,,,
2020,PRT,2.24672,,,,
1970,PRY,0.031122,,,,
1971,PRY,0.039609,,,,
1972,PRY,0.036375,,,,
1973,PRY,0.03552,,,,
1974,PRY,0.048925,,,,
1975,PRY,0.064998,,,,
1976,PRY,0.07223,,,,
1977,PRY,0.0922,,,,
1978,PRY,0.075862,,,,
1979,PRY,0.07006,,,,
1980,PRY,0.079119,,,,
1981,PRY,0.069108,,,,
1982,PRY,0.048618,,,,
1983,PRY,0.066402,,,,
1984,PRY,0.046761,,,,
1985,PRY,0.019504,,,,
1986,PRY,0.07518,,,,
1987,PRY,0.111635,,,,
1988,PRY,0.105216,,,,
1989,PRY,0.103936,,,,
1990,PRY,0.138288,,,,
1991,PRY,0.136514,,,,
1992,PRY,0.187544,,,,
1993,PRY,0.18768,,,,
1994,PRY,0.204723,,,,
1995,PRY,0.239375,,,,
1996,PRY,0.232327,,,,
1997,PRY,0.2538,,,,
1998,PRY,0.27156,,,,
1999,PRY,0.26864,,,,
2000,PRY,0.23725,,,,
2001,PRY,0.2379,,,,
2002,PRY,0.2392,,,,
2003,PRY,0.24354,,,,
2004,PRY,0.2405,,,,
2005,PRY,0.2046,,,,
2006,PRY,0.222,,,,
2007,PRY,0.2274,,,,
2008,PRY,0.2992,,,,
2009,PRY,0.2244,,,,
2010,PRY,0.23725,,,,
2011,PRY,0.2288,,,,
2012,PRY,0.2896,,,,
2013,PRY,0.31776,,,,
2014,PRY,0.317,,,,
2015,PRY,0.3864,,,,
2016,PRY,0.468815,,,,
2017,PRY,0.527863,,,,
2018,PRY,0.52837,,,,
2019,PRY,0.534442,,,,
2020,PRY,0.540515,,,,
1970,QAT,0.050388,,,,
1971,QAT,0.035568,,,,
1972,QAT,0.048412,,,,
1973,QAT,0.048412,,,,
1974,QAT,0.069654,,,,
1975,QAT,0.081016,,,,
1976,QAT,0.088426,,,,
1977,QAT,0.08398,,,,
1978,QAT,0.102752,,,,
1979,QAT,0.08892,,,,
1980,QAT,0.0741,,,,
1981,QAT,0.092872,,,,
1982,QAT,0.113126,,,,
1983,QAT,0.080028,,,,
1984,QAT,0.154622,,,,
1985,QAT,0.19019,,,,
1986,QAT,0.160056,,,,
1987,QAT,0.144742,,,,
1988,QAT,0.143754,,,,
1989,QAT,0.14573,,,,
1990,QAT,0.131898,,,,
1991,QAT,0.178362,,,,
1992,QAT,0.169212,,,,
1993,QAT,0.188,,,,
1994,QAT,0.21761,,,,
1995,QAT,0.2639,,,,
1996,QAT,0.30843,,,,
1997,QAT,0.303788,,,,
1998,QAT,0.424966,,,,
1999,QAT,0.43569,,,,
2000,QAT,0.43575,,,,
2001,QAT,0.51832,,,,
2002,QAT,0.56548,,,,
2003,QAT,0.595,,,,
2004,QAT,0.5992,,,,
2005,QAT,0.6465,,,,
2006,QAT,0.65783,,,,
2007,QAT,1.0575,,,,
2008,QAT,1.7024,,,,
2009,QAT,1.7999,,,,
2010,QAT,1.65942,,,,
2011,QAT,2.09,,,,
2012,QAT,2.3485,,,,
2013,QAT,2.11266,,,,
2014,QAT,2.39552,,,,
2015,QAT,2.752,,,,
2016,QAT,3.29878,,,,
2017,QAT,3.18434,,,,
2018,QAT,2.91272,,,,
2019,QAT,2.9462,,,,
2020,QAT,2.97968,,,,
1970,REU,0.060268,,,,
1971,REU,0.063339,,,,
1972,REU,0.068808,,,,
1973,REU,0.071295,,,,
1974,REU,0.071336,,,,
1975,REU,0.070744,,,,
1976,REU,0.073625,,,,
1977,REU,0.074576,,,,
1978,REU,0.061908,,,,
1979,REU,0.07456,,,,
1980,REU,0.067135,,,,
1981,REU,0.074358,,,,
1982,REU,0.0798,,,,
1983,REU,0.0904,,,,
1984,REU,0.101025,,,,
1985,REU,0.11125,,,,
1986,REU,0.12155,,,,
1987,REU,0.1314,,,,
1988,REU,0.141375,,,,
1989,REU,0.138782,,,,
1990,REU,0.143808,,,,
1991,REU,0.1491,,,,
1992,REU,0.1462,,,,
1993,REU,0.1378,,,,
1994,REU,0.135783,,,,
1995,REU,0.131773,,,,
1996,REU,0.12558,,,,
1997,REU,0.116063,,,,
1998,REU,0.15884,,,,
1999,REU,0.15846,,,,
2000,REU,0.166,,,,
2001,REU,0.15808,,,,
2002,REU,0.15808,,,,
2003,REU,0.15808,,,,
2004,REU,0.15846,,,,
2005,REU,0.15846,,,,
2006,REU,0.1592,,,,
2007,REU,0.1524,,,,
2008,REU,0.1504,,,,
2009,REU,0.13452,,,,
2010,REU,0.1092,,,,
2011,REU,0.0885,,,,
2012,REU,0.1239,,,,
2013,REU,0.1356,,,,
2014,REU,0.1162,,,,
2015,REU,0.0885,,,,
2016,REU,0.0684051,,,,
2017,REU,0.0720146,,,,
2018,REU,0.0795184,,,,
2019,REU,0.0804325,,,,
2020,REU,0.0813465,,,,
1970,ROU,4.01622,,,,
1971,ROU,4.19184,,,,
1972,ROU,4.52211,,,,
1973,ROU,4.81665,,,,
1974,ROU,5.4656,,,,
1975,ROU,5.589,,,,
1976,ROU,6.111,,,,
1977,ROU,6.3273,,,,
1978,ROU,6.6998,,,,
1979,ROU,7.056,,,,
1980,ROU,6.9788,,,,
1981,ROU,6.5826,,,,
1982,ROU,6.6025,,,,
1983,ROU,6.149,,,,
1984,ROU,6.123,,,,
1985,ROU,5.2528,,,,
1986,ROU,6.1177,,,,
1987,ROU,5.7784,,,,
1988,ROU,6.0784,,,,
1989,ROU,5.6364,,,,
1990,ROU,4.3562,,,,
1991,ROU,3.13761,,,,
1992,ROU,2.85285,,,,
1993,ROU,2.78432,,,,
1994,ROU,2.718,,,,
1995,ROU,3.08484,,,,
1996,ROU,3.13896,,,,
1997,ROU,2.9492,,,,
1998,ROU,2.8616,,,,
1999,ROU,2.5875,,,,
2000,ROU,2.6058,,,,
2001,ROU,2.71593,,,,
2002,ROU,2.59008,,,,
2003,ROU,2.59966,,,,
2004,ROU,2.94528,,,,
2005,ROU,3.12132,,,,
2006,ROU,3.597,,,,
2007,ROU,3.99,,,,
2008,ROU,4.066,,,,
2009,ROU,3.0186,,,,
2010,ROU,2.70142,,,,
2011,ROU,2.98856,,,,
2012,ROU,3.05073,,,,
2013,ROU,2.66001,,,,
2014,ROU,2.9036,,,,
2015,ROU,3.28391,,,,
2016,ROU,3.14633,,,,
2017,ROU,3.28787,,,,
2018,ROU,3.51529,,,,
2019,ROU,3.79546,,,,
2020,ROU,3.8386,,,,
1970,RUS,28.6026,,,,
1971,RUS,29.89,,,,
1972,RUS,30.8124,,,,
1973,RUS,32.1012,,,,
1974,RUS,33.39,,,,
1975,RUS,35.0966,,,,
