year,year_max,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2012,2015,SSD,Expansion,129.7164269,,,,
2016,2019,SSD,Expansion,219.9878241,,,,
2004,2007,SSD,Liberated ,24.64567812,,,,
2008,2011,SSD,Liberated ,31.98612647,,,,
2012,2015,SSD,Liberated ,28.13063632,,,,
2016,2019,SSD,Liberated ,25.75879416,,,,
2004,2007,SSD,Stable ,170.7805741,,,,
2008,2011,SSD,Stable ,163.4401257,,,,
2012,2015,SSD,Stable ,167.2956159,,,,
2016,2019,SSD,Stable ,169.667458,,,,
2000,2003,SUR,Total ,37.20992344,,,,
2004,2007,SUR,Total ,33.06222939,,,,
2008,2011,SUR,Total ,35.82836939,,,,
2012,2015,SUR,Total ,39.51402933,,,,
2016,2019,SUR,Total ,40.78976166,,,,
2004,2007,SUR,Expansion,5.543226091,,,,
2008,2011,SUR,Expansion,9.923265581,,,,
2012,2015,SUR,Expansion,13.09156762,,,,
2016,2019,SUR,Expansion,14.53868065,,,,
2004,2007,SUR,Liberated ,9.690920134,,,,
2008,2011,SUR,Liberated ,11.30481963,,,,
2012,2015,SUR,Liberated ,10.78746173,,,,
2016,2019,SUR,Liberated ,10.95884243,,,,
2004,2007,SUR,Stable ,27.5190033,,,,
2008,2011,SUR,Stable ,25.9051038,,,,
2012,2015,SUR,Stable ,26.42246171,,,,
2016,2019,SUR,Stable ,26.25108101,,,,
2000,2003,SVK,Total ,1419.604328,,,,
2004,2007,SVK,Total ,1380.288319,,,,
2008,2011,SVK,Total ,1358.074585,,,,
2012,2015,SVK,Total ,1354.453745,,,,
2016,2019,SVK,Total ,1342.373224,,,,
2004,2007,SVK,Expansion,34.92907795,,,,
2008,2011,SVK,Expansion,49.52105148,,,,
2012,2015,SVK,Expansion,60.10306891,,,,
2016,2019,SVK,Expansion,69.707511,,,,
2004,2007,SVK,Liberated ,74.24508692,,,,
2008,2011,SVK,Liberated ,111.0507951,,,,
2012,2015,SVK,Liberated ,125.2536528,,,,
2016,2019,SVK,Liberated ,146.9386149,,,,
2004,2007,SVK,Stable ,1345.359241,,,,
2008,2011,SVK,Stable ,1308.553533,,,,
2012,2015,SVK,Stable ,1294.350676,,,,
2016,2019,SVK,Stable ,1272.665713,,,,
2000,2003,SVN,Total ,134.3689333,,,,
2004,2007,SVN,Total ,144.6739659,,,,
2008,2011,SVN,Total ,148.8307761,,,,
2012,2015,SVN,Total ,150.6587837,,,,
2016,2019,SVN,Total ,143.2319431,,,,
2004,2007,SVN,Expansion,15.9671309,,,,
2008,2011,SVN,Expansion,22.96883206,,,,
2012,2015,SVN,Expansion,26.4459904,,,,
2016,2019,SVN,Expansion,26.11733893,,,,
2004,2007,SVN,Liberated ,5.662098288,,,,
2008,2011,SVN,Liberated ,8.506989244,,,,
2012,2015,SVN,Liberated ,10.15613993,,,,
2016,2019,SVN,Liberated ,17.25432907,,,,
2004,2007,SVN,Stable ,128.706835,,,,
2008,2011,SVN,Stable ,125.861944,,,,
2012,2015,SVN,Stable ,124.2127933,,,,
2016,2019,SVN,Stable ,117.1146042,,,,
2000,2003,SWE,Total ,1834.431208,,,,
2004,2007,SWE,Total ,1843.316658,,,,
2008,2011,SWE,Total ,1850.132669,,,,
2012,2015,SWE,Total ,1889.667156,,,,
2016,2019,SWE,Total ,1900.099062,,,,
2004,2007,SWE,Expansion,98.06320566,,,,
2008,2011,SWE,Expansion,143.4362157,,,,
2012,2015,SWE,Expansion,184.1779045,,,,
2016,2019,SWE,Expansion,225.9886494,,,,
2004,2007,SWE,Liberated ,89.17775536,,,,
2008,2011,SWE,Liberated ,127.7347545,,,,
2012,2015,SWE,Liberated ,128.9419559,,,,
2016,2019,SWE,Liberated ,160.320795,,,,
2004,2007,SWE,Stable ,1745.253452,,,,
2008,2011,SWE,Stable ,1706.696453,,,,
2012,2015,SWE,Stable ,1705.489252,,,,
2016,2019,SWE,Stable ,1674.110413,,,,
2000,2003,SWZ,Total ,69.47508522,,,,
2004,2007,SWZ,Total ,73.18541457,,,,
2008,2011,SWZ,Total ,77.19916491,,,,
2012,2015,SWZ,Total ,89.81464709,,,,
2016,2019,SWZ,Total ,104.42898,,,,
2004,2007,SWZ,Expansion,7.22177798,,,,
2008,2011,SWZ,Expansion,12.97075418,,,,
2012,2015,SWZ,Expansion,25.61972685,,,,
2016,2019,SWZ,Expansion,41.53803088,,,,
2004,2007,SWZ,Liberated ,3.511448637,,,,
2008,2011,SWZ,Liberated ,5.246674497,,,,
2012,2015,SWZ,Liberated ,5.280164977,,,,
2016,2019,SWZ,Liberated ,6.584136095,,,,
2004,2007,SWZ,Stable ,65.96363659,,,,
2008,2011,SWZ,Stable ,64.22841073,,,,
2012,2015,SWZ,Stable ,64.19492025,,,,
2016,2019,SWZ,Stable ,62.89094913,,,,
2000,2003,SYR,Total ,4410.815663,,,,
2004,2007,SYR,Total ,4255.61949,,,,
2008,2011,SYR,Total ,4139.474111,,,,
2012,2015,SYR,Total ,4309.939008,,,,
2016,2019,SYR,Total ,4568.93806,,,,
2004,2007,SYR,Expansion,148.1943615,,,,
2008,2011,SYR,Expansion,206.4920365,,,,
2012,2015,SYR,Expansion,346.0720624,,,,
2016,2019,SYR,Expansion,657.5993119,,,,
2004,2007,SYR,Liberated ,303.3905339,,,,
2008,2011,SYR,Liberated ,477.833588,,,,
2012,2015,SYR,Liberated ,446.9487167,,,,
2016,2019,SYR,Liberated ,499.4769142,,,,
2004,2007,SYR,Stable ,4107.425129,,,,
2008,2011,SYR,Stable ,3932.982075,,,,
2012,2015,SYR,Stable ,3963.866946,,,,
2016,2019,SYR,Stable ,3911.338749,,,,
2000,2003,TCA,Total ,0.02318146,,,,
2004,2007,TCA,Total ,0.004877476,,,,
2008,2011,TCA,Total ,0.005664706,,,,
2012,2015,TCA,Total ,0.008741521,,,,
2016,2019,TCA,Total ,0.02426557,,,,
2004,2007,TCA,Expansion,0.000071564,,,,
2008,2011,TCA,Expansion,0.000858794,,,,
2012,2015,TCA,Expansion,0.003863803,,,,
2016,2019,TCA,Expansion,0.019387852,,,,
2004,2007,TCA,Liberated ,0.018375548,,,,
2008,2011,TCA,Liberated ,0.018375548,,,,
2012,2015,TCA,Liberated ,0.018303741,,,,
2016,2019,TCA,Liberated ,0.018303741,,,,
2004,2007,TCA,Stable ,0.004805912,,,,
2008,2011,TCA,Stable ,0.004805912,,,,
2012,2015,TCA,Stable ,0.004877718,,,,
2016,2019,TCA,Stable ,0.004877718,,,,
2000,2003,TCD,Total ,3331.717293,,,,
2004,2007,TCD,Total ,3775.797059,,,,
2008,2011,TCD,Total ,4248.12228,,,,
2012,2015,TCD,Total ,5093.732375,,,,
2016,2019,TCD,Total ,5938.899734,,,,
2004,2007,TCD,Expansion,736.3317865,,,,
2008,2011,TCD,Expansion,1298.380311,,,,
2012,2015,TCD,Expansion,2108.765339,,,,
2016,2019,TCD,Expansion,2918.410694,,,,
2004,2007,TCD,Liberated ,292.2520198,,,,
2008,2011,TCD,Liberated ,381.9753239,,,,
2012,2015,TCD,Liberated ,346.750257,,,,
2016,2019,TCD,Liberated ,311.2282525,,,,
2004,2007,TCD,Stable ,3039.465273,,,,
2008,2011,TCD,Stable ,2949.741969,,,,
2012,2015,TCD,Stable ,2984.967036,,,,
2016,2019,TCD,Stable ,3020.48904,,,,
2000,2003,TGO,Total ,997.5300546,,,,
2004,2007,TGO,Total ,1018.004142,,,,
2008,2011,TGO,Total ,1083.499653,,,,
2012,2015,TGO,Total ,1186.575366,,,,
2016,2019,TGO,Total ,1338.641487,,,,
2004,2007,TGO,Expansion,151.8780768,,,,
2008,2011,TGO,Expansion,261.6723783,,,,
2012,2015,TGO,Expansion,370.459564,,,,
2016,2019,TGO,Expansion,522.0417249,,,,
2004,2007,TGO,Liberated ,131.4039892,,,,
2008,2011,TGO,Liberated ,175.7027795,,,,
2012,2015,TGO,Liberated ,181.4142526,,,,
2016,2019,TGO,Liberated ,180.9302922,,,,
2004,2007,TGO,Stable ,866.1260654,,,,
2008,2011,TGO,Stable ,821.8272751,,,,
2012,2015,TGO,Stable ,816.115802,,,,
2016,2019,TGO,Stable ,816.5997624,,,,
2000,2003,THA,Total ,16944.3989,,,,
2004,2007,THA,Total ,17363.76436,,,,
2008,2011,THA,Total ,17386.05717,,,,
2012,2015,THA,Total ,17550.76464,,,,
2016,2019,THA,Total ,17379.26386,,,,
2004,2007,THA,Expansion,934.041331,,,,
2008,2011,THA,Expansion,1417.285485,,,,
2012,2015,THA,Expansion,1889.470574,,,,
2016,2019,THA,Expansion,2098.843286,,,,
2004,2007,THA,Liberated ,514.6758747,,,,
2008,2011,THA,Liberated ,975.627217,,,,
2012,2015,THA,Liberated ,1283.104839,,,,
2016,2019,THA,Liberated ,1663.978322,,,,
2004,2007,THA,Stable ,16429.72303,,,,
2008,2011,THA,Stable ,15968.77168,,,,
2012,2015,THA,Stable ,15661.29406,,,,
2016,2019,THA,Stable ,15280.42058,,,,
2000,2003,TJK,Total ,1054.377989,,,,
2004,2007,TJK,Total ,1072.694321,,,,
2008,2011,TJK,Total ,1086.034345,,,,
2012,2015,TJK,Total ,1093.738029,,,,
2016,2019,TJK,Total ,1131.609611,,,,
2004,2007,TJK,Expansion,72.07649874,,,,
2008,2011,TJK,Expansion,116.0966865,,,,
2012,2015,TJK,Expansion,139.9778895,,,,
2016,2019,TJK,Expansion,186.6628006,,,,
2004,2007,TJK,Liberated ,53.76016688,,,,
2008,2011,TJK,Liberated ,84.44033058,,,,
2012,2015,TJK,Liberated ,100.6178498,,,,
2016,2019,TJK,Liberated ,109.4311788,,,,
2004,2007,TJK,Stable ,1000.617822,,,,
2008,2011,TJK,Stable ,969.9376584,,,,
2012,2015,TJK,Stable ,953.7601392,,,,
2016,2019,TJK,Stable ,944.9468101,,,,
2000,2003,TKM,Total ,2015.619782,,,,
2004,2007,TKM,Total ,2245.031742,,,,
2008,2011,TKM,Total ,2365.991654,,,,
2012,2015,TKM,Total ,2499.142634,,,,
2016,2019,TKM,Total ,2618.023752,,,,
2004,2007,TKM,Expansion,327.9295444,,,,
2008,2011,TKM,Expansion,492.3930136,,,,
2012,2015,TKM,Expansion,630.3796401,,,,
2016,2019,TKM,Expansion,769.7353236,,,,
2004,2007,TKM,Liberated ,98.51758431,,,,
2008,2011,TKM,Liberated ,142.0211414,,,,
2012,2015,TKM,Liberated ,146.856788,,,,
2016,2019,TKM,Liberated ,167.3313531,,,,
2004,2007,TKM,Stable ,1917.102198,,,,
2008,2011,TKM,Stable ,1873.598641,,,,
2012,2015,TKM,Stable ,1868.762994,,,,
2016,2019,TKM,Stable ,1848.288429,,,,
2000,2003,TLS,Total ,45.82643303,,,,
2004,2007,TLS,Total ,46.55343888,,,,
2008,2011,TLS,Total ,48.98496175,,,,
2012,2015,TLS,Total ,50.87138538,,,,
2016,2019,TLS,Total ,54.33021478,,,,
2004,2007,TLS,Expansion,6.676346283,,,,
2008,2011,TLS,Expansion,13.00896449,,,,
2012,2015,TLS,Expansion,19.15997468,,,,
2016,2019,TLS,Expansion,24.41694768,,,,
2004,2007,TLS,Liberated ,5.949340431,,,,
2008,2011,TLS,Liberated ,9.850435769,,,,
2012,2015,TLS,Liberated ,14.11502233,,,,
2016,2019,TLS,Liberated ,15.91316592,,,,
2004,2007,TLS,Stable ,39.8770926,,,,
2008,2011,TLS,Stable ,35.97599726,,,,
2012,2015,TLS,Stable ,31.7114107,,,,
2016,2019,TLS,Stable ,29.91326711,,,,
2000,2003,TTO,Total ,3.373309986,,,,
2004,2007,TTO,Total ,3.747110063,,,,
2008,2011,TTO,Total ,3.870585075,,,,
2012,2015,TTO,Total ,3.554741228,,,,
2016,2019,TTO,Total ,3.327441582,,,,
2004,2007,TTO,Expansion,0.398467373,,,,
2008,2011,TTO,Expansion,0.705142938,,,,
2012,2015,TTO,Expansion,0.810015997,,,,
2016,2019,TTO,Expansion,0.79586753,,,,
2004,2007,TTO,Liberated ,0.024667297,,,,
2008,2011,TTO,Liberated ,0.20786785,,,,
2012,2015,TTO,Liberated ,0.628584756,,,,
2016,2019,TTO,Liberated ,0.841735935,,,,
2004,2007,TTO,Stable ,3.34864269,,,,
2008,2011,TTO,Stable ,3.165442137,,,,
2012,2015,TTO,Stable ,2.74472523,,,,
2016,2019,TTO,Stable ,2.531574052,,,,
2000,2003,TUN,Total ,1809.04613,,,,
2004,2007,TUN,Total ,1855.965208,,,,
2008,2011,TUN,Total ,1871.187748,,,,
2012,2015,TUN,Total ,1892.903353,,,,
2016,2019,TUN,Total ,1933.245881,,,,
2004,2007,TUN,Expansion,122.4787428,,,,
2008,2011,TUN,Expansion,168.1448251,,,,
2012,2015,TUN,Expansion,203.1044045,,,,
2016,2019,TUN,Expansion,271.9992405,,,,
2004,2007,TUN,Liberated ,75.55966524,,,,
2008,2011,TUN,Liberated ,106.0032071,,,,
2012,2015,TUN,Liberated ,119.2471815,,,,
2016,2019,TUN,Liberated ,147.7994894,,,,
2004,2007,TUN,Stable ,1733.486465,,,,
2008,2011,TUN,Stable ,1703.042923,,,,
2012,2015,TUN,Stable ,1689.798949,,,,
2016,2019,TUN,Stable ,1661.246641,,,,
2000,2003,TUR,Total ,17763.92505,,,,
2004,2007,TUR,Total ,17987.76988,,,,
2008,2011,TUR,Total ,18091.04377,,,,
2012,2015,TUR,Total ,18170.53576,,,,
2016,2019,TUR,Total ,18296.61267,,,,
2004,2007,TUR,Expansion,856.2294564,,,,
2008,2011,TUR,Expansion,1303.126758,,,,
2012,2015,TUR,Expansion,1602.534541,,,,
2016,2019,TUR,Expansion,2042.590903,,,,
2004,2007,TUR,Liberated ,632.3846228,,,,
2008,2011,TUR,Liberated ,976.0080409,,,,
2012,2015,TUR,Liberated ,1195.923835,,,,
2016,2019,TUR,Liberated ,1509.90328,,,,
2004,2007,TUR,Stable ,17131.54043,,,,
2008,2011,TUR,Stable ,16787.91701,,,,
2012,2015,TUR,Stable ,16568.00121,,,,
2016,2019,TUR,Stable ,16254.02177,,,,
2000,2003,TWN,Total ,342.7209337,,,,
2004,2007,TWN,Total ,324.2539391,,,,
2008,2011,TWN,Total ,319.2116271,,,,
2012,2015,TWN,Total ,326.094419,,,,
2016,2019,TWN,Total ,332.7298897,,,,
2004,2007,TWN,Expansion,12.97014141,,,,
2008,2011,TWN,Expansion,20.70740565,,,,
2012,2015,TWN,Expansion,31.79784187,,,,
2016,2019,TWN,Expansion,43.87942638,,,,
2004,2007,TWN,Liberated ,31.43713601,,,,
2008,2011,TWN,Liberated ,44.21671224,,,,
2012,2015,TWN,Liberated ,48.42435657,,,,
2016,2019,TWN,Liberated ,53.87047036,,,,
2004,2007,TWN,Stable ,311.2837977,,,,
2008,2011,TWN,Stable ,298.5042214,,,,
2012,2015,TWN,Stable ,294.2965771,,,,
2016,2019,TWN,Stable ,288.8504633,,,,
2000,2003,TZA,Total ,9565.536367,,,,
2004,2007,TZA,Total ,10271.65549,,,,
2008,2011,TZA,Total ,11616.77034,,,,
2012,2015,TZA,Total ,13693.97616,,,,
2016,2019,TZA,Total ,15570.42907,,,,
2004,2007,TZA,Expansion,1458.926143,,,,
2008,2011,TZA,Expansion,3024.443469,,,,
2012,2015,TZA,Expansion,5063.275026,,,,
2016,2019,TZA,Expansion,6983.786162,,,,
2004,2007,TZA,Liberated ,752.8070223,,,,
2008,2011,TZA,Liberated ,973.2094941,,,,
2012,2015,TZA,Liberated ,934.8352352,,,,
2016,2019,TZA,Liberated ,978.8934551,,,,
2004,2007,TZA,Stable ,8812.729345,,,,
2008,2011,TZA,Stable ,8592.326873,,,,
2012,2015,TZA,Stable ,8630.701132,,,,
2016,2019,TZA,Stable ,8586.642912,,,,
2000,2003,UGA,Total ,3306.429324,,,,
2004,2007,UGA,Total ,3791.058148,,,,
2008,2011,UGA,Total ,4309.48337,,,,
2012,2015,UGA,Total ,5048.756488,,,,
2016,2019,UGA,Total ,5789.188694,,,,
2004,2007,UGA,Expansion,687.6118832,,,,
2008,2011,UGA,Expansion,1270.460013,,,,
2012,2015,UGA,Expansion,2003.013332,,,,
2016,2019,UGA,Expansion,2778.65106,,,,
2004,2007,UGA,Liberated ,202.9830587,,,,
2008,2011,UGA,Liberated ,267.4059674,,,,
2012,2015,UGA,Liberated ,260.6861675,,,,
2016,2019,UGA,Liberated ,295.8916891,,,,
2004,2007,UGA,Stable ,3103.446265,,,,
2008,2011,UGA,Stable ,3039.023356,,,,
2012,2015,UGA,Stable ,3045.743156,,,,
2016,2019,UGA,Stable ,3010.537635,,,,
2000,2003,UKR,Total ,31431.2921,,,,
2004,2007,UKR,Total ,31249.7499,,,,
2008,2011,UKR,Total ,31677.93921,,,,
2012,2015,UKR,Total ,32381.88462,,,,
2016,2019,UKR,Total ,32718.41993,,,,
2004,2007,UKR,Expansion,1018.979742,,,,
2008,2011,UKR,Expansion,1767.56199,,,,
2012,2015,UKR,Expansion,2346.169101,,,,
2016,2019,UKR,Expansion,2894.390922,,,,
2004,2007,UKR,Liberated ,1200.521942,,,,
2008,2011,UKR,Liberated ,1520.91488,,,,
2012,2015,UKR,Liberated ,1395.576582,,,,
2016,2019,UKR,Liberated ,1607.263098,,,,
2004,2007,UKR,Stable ,30230.77016,,,,
2008,2011,UKR,Stable ,29910.37722,,,,
2012,2015,UKR,Stable ,30035.71552,,,,
2016,2019,UKR,Stable ,29824.029,,,,
2000,2003,URY,Total ,1291.365345,,,,
2004,2007,URY,Total ,1695.435978,,,,
2008,2011,URY,Total ,2301.549165,,,,
2012,2015,URY,Total ,2635.514292,,,,
2016,2019,URY,Total ,2673.84607,,,,
2004,2007,URY,Expansion,517.3942516,,,,
2008,2011,URY,Expansion,1150.391476,,,,
2012,2015,URY,Expansion,1479.893827,,,,
2016,2019,URY,Expansion,1554.912675,,,,
2004,2007,URY,Liberated ,113.3236186,,,,
2008,2011,URY,Liberated ,140.2076561,,,,
2012,2015,URY,Liberated ,135.7448805,,,,
2016,2019,URY,Liberated ,172.4319505,,,,
2004,2007,URY,Stable ,1178.041727,,,,
2008,2011,URY,Stable ,1151.157689,,,,
2012,2015,URY,Stable ,1155.620465,,,,
2016,2019,URY,Stable ,1118.933395,,,,
2000,2003,USA,Total ,146839.6901,,,,
2004,2007,USA,Total ,145009.7203,,,,
2008,2011,USA,Total ,144912.42,,,,
2012,2015,USA,Total ,147661.103,,,,
2016,2019,USA,Total ,149131.3173,,,,
2004,2007,USA,Expansion,3993.376924,,,,
2008,2011,USA,Expansion,7020.937855,,,,
2012,2015,USA,Expansion,10781.60779,,,,
2016,2019,USA,Expansion,13630.52694,,,,
2004,2007,USA,Liberated ,5823.346708,,,,
2008,2011,USA,Liberated ,8948.207932,,,,
2012,2015,USA,Liberated ,9960.194824,,,,
2016,2019,USA,Liberated ,11338.89974,,,,
2004,2007,USA,Stable ,141016.3434,,,,
2008,2011,USA,Stable ,137891.4821,,,,
2012,2015,USA,Stable ,136879.4952,,,,
2016,2019,USA,Stable ,135500.7903,,,,
2000,2003,UZB,Total ,5442.180097,,,,
2004,2007,UZB,Total ,5585.929383,,,,
2008,2011,UZB,Total ,5619.222798,,,,
2012,2015,UZB,Total ,5678.763109,,,,
2016,2019,UZB,Total ,5801.303145,,,,
2004,2007,UZB,Expansion,344.8384608,,,,
2008,2011,UZB,Expansion,488.6347758,,,,
2012,2015,UZB,Expansion,580.1468683,,,,
2016,2019,UZB,Expansion,729.2720505,,,,
2004,2007,UZB,Liberated ,201.0891747,,,,
2008,2011,UZB,Liberated ,311.5920749,,,,
2012,2015,UZB,Liberated ,343.5638564,,,,
2016,2019,UZB,Liberated ,370.1490025,,,,
2004,2007,UZB,Stable ,5241.090922,,,,
2008,2011,UZB,Stable ,5130.588022,,,,
2012,2015,UZB,Stable ,5098.616241,,,,
2016,2019,UZB,Stable ,5072.031095,,,,
2016,2019,VCT,Total ,0.001874057,,,,
2016,2019,VCT,Expansion,0.001874057,,,,
2000,2003,VEN,Total ,628.2963626,,,,
2004,2007,VEN,Total ,622.6402512,,,,
2008,2011,VEN,Total ,662.2349342,,,,
2012,2015,VEN,Total ,702.6861465,,,,
2016,2019,VEN,Total ,724.7278193,,,,
2004,2007,VEN,Expansion,95.08158992,,,,
2008,2011,VEN,Expansion,171.1302584,,,,
2012,2015,VEN,Expansion,238.8911277,,,,
2016,2019,VEN,Expansion,317.8865181,,,,
2004,2007,VEN,Liberated ,100.7377013,,,,
2008,2011,VEN,Liberated ,137.1916868,,,,
2012,2015,VEN,Liberated ,164.5013438,,,,
2016,2019,VEN,Liberated ,221.4550614,,,,
2004,2007,VEN,Stable ,527.5586613,,,,
2008,2011,VEN,Stable ,491.1046758,,,,
2012,2015,VEN,Stable ,463.7950188,,,,
2016,2019,VEN,Stable ,406.8413012,,,,
2000,2003,VGB,Total ,0.003800163,,,,
2012,2015,VGB,Total ,0.000073074,,,,
2016,2019,VGB,Total ,0.008760104,,,,
2012,2015,VGB,Expansion,0.000073074,,,,
2016,2019,VGB,Expansion,0.008613931,,,,
2004,2007,VGB,Liberated ,0.003800163,,,,
2008,2011,VGB,Liberated ,0.003800163,,,,
2012,2015,VGB,Liberated ,0.003800163,,,,
2016,2019,VGB,Liberated ,0.00365399,,,,
2016,2019,VGB,Stable ,0.000146173,,,,
2000,2003,VNM,Total ,5139.6244,,,,
2004,2007,VNM,Total ,5073.165235,,,,
2008,2011,VNM,Total ,5019.881207,,,,
2012,2015,VNM,Total ,5062.980645,,,,
2016,2019,VNM,Total ,5009.749181,,,,
2004,2007,VNM,Expansion,339.9958529,,,,
2008,2011,VNM,Expansion,533.8364517,,,,
2012,2015,VNM,Expansion,745.5051428,,,,
2016,2019,VNM,Expansion,906.3400845,,,,
2004,2007,VNM,Liberated ,406.4550176,,,,
2008,2011,VNM,Liberated ,653.5796445,,,,
2012,2015,VNM,Liberated ,822.1488974,,,,
2016,2019,VNM,Liberated ,1036.215303,,,,
2004,2007,VNM,Stable ,4733.169382,,,,
2008,2011,VNM,Stable ,4486.044755,,,,
2012,2015,VNM,Stable ,4317.475502,,,,
2016,2019,VNM,Stable ,4103.409097,,,,
2000,2003,VUT,Total ,0.026658998,,,,
2004,2007,VUT,Total ,0.024242489,,,,
2008,2011,VUT,Total ,0.019355825,,,,
2012,2015,VUT,Total ,0.069260937,,,,
2016,2019,VUT,Total ,0.107044616,,,,
2004,2007,VUT,Expansion,0.000363681,,,,
2008,2011,VUT,Expansion,0.001388582,,,,
2012,2015,VUT,Expansion,0.051293694,,,,
2016,2019,VUT,Expansion,0.089077374,,,,
2004,2007,VUT,Liberated ,0.00278019,,,,
2008,2011,VUT,Liberated ,0.008691755,,,,
2012,2015,VUT,Liberated ,0.008691755,,,,
2016,2019,VUT,Liberated ,0.008691755,,,,
2004,2007,VUT,Stable ,0.023878808,,,,
2008,2011,VUT,Stable ,0.017967242,,,,
2012,2015,VUT,Stable ,0.017967242,,,,
2016,2019,VUT,Stable ,0.017967242,,,,
2000,2003,YEM,Total ,532.0042008,,,,
2004,2007,YEM,Total ,474.0857956,,,,
2008,2011,YEM,Total ,501.5079418,,,,
2012,2015,YEM,Total ,563.796455,,,,
2016,2019,YEM,Total ,627.9804705,,,,
2004,2007,YEM,Expansion,33.31742835,,,,
2008,2011,YEM,Expansion,74.17210349,,,,
2012,2015,YEM,Expansion,122.2280316,,,,
2016,2019,YEM,Expansion,186.7159429,,,,
2004,2007,YEM,Liberated ,91.23583364,,,,
2008,2011,YEM,Liberated ,104.6683626,,,,
2012,2015,YEM,Liberated ,90.43577748,,,,
2016,2019,YEM,Liberated ,90.7396733,,,,
2004,2007,YEM,Stable ,440.7683672,,,,
2008,2011,YEM,Stable ,427.3358383,,,,
2012,2015,YEM,Stable ,441.5684234,,,,
2016,2019,YEM,Stable ,441.2645275,,,,
2000,2003,ZAF,Total ,7181.668602,,,,
2004,2007,ZAF,Total ,7041.140178,,,,
2008,2011,ZAF,Total ,6959.59233,,,,
2012,2015,ZAF,Total ,7297.464064,,,,
2016,2019,ZAF,Total ,7731.67077,,,,
2004,2007,ZAF,Expansion,491.8211724,,,,
2008,2011,ZAF,Expansion,774.8084326,,,,
2012,2015,ZAF,Expansion,1208.385838,,,,
2016,2019,ZAF,Expansion,1736.624704,,,,
2004,2007,ZAF,Liberated ,632.3495966,,,,
2008,2011,ZAF,Liberated ,996.8847049,,,,
2012,2015,ZAF,Liberated ,1092.590376,,,,
2016,2019,ZAF,Liberated ,1186.622535,,,,
2004,2007,ZAF,Stable ,6549.319005,,,,
2008,2011,ZAF,Stable ,6184.783897,,,,
2012,2015,ZAF,Stable ,6089.078226,,,,
2016,2019,ZAF,Stable ,5995.046067,,,,
2000,2003,ZMB,Total ,1851.414088,,,,
2004,2007,ZMB,Total ,2075.428344,,,,
2008,2011,ZMB,Total ,2577.167004,,,,
2012,2015,ZMB,Total ,3293.911208,,,,
2016,2019,ZMB,Total ,4079.922163,,,,
2004,2007,ZMB,Expansion,435.0618092,,,,
2008,2011,ZMB,Expansion,1011.5243,,,,
2012,2015,ZMB,Expansion,1737.178453,,,,
2016,2019,ZMB,Expansion,2534.606032,,,,
2004,2007,ZMB,Liberated ,211.0475533,,,,
2008,2011,ZMB,Liberated ,285.7713849,,,,
2012,2015,ZMB,Liberated ,294.6813333,,,,
2016,2019,ZMB,Liberated ,306.0979576,,,,
2004,2007,ZMB,Stable ,1640.366535,,,,
2008,2011,ZMB,Stable ,1565.642703,,,,
2012,2015,ZMB,Stable ,1556.732755,,,,
2016,2019,ZMB,Stable ,1545.316131,,,,
2000,2003,ZWE,Total ,4365.791339,,,,
2004,2007,ZWE,Total ,4520.599378,,,,
2008,2011,ZWE,Total ,4762.820296,,,,
2012,2015,ZWE,Total ,5282.540248,,,,
2016,2019,ZWE,Total ,5823.443802,,,,
2004,2007,ZWE,Expansion,526.9448459,,,,
2008,2011,ZWE,Expansion,935.9719029,,,,
2012,2015,ZWE,Expansion,1479.746016,,,,
2016,2019,ZWE,Expansion,2039.170439,,,,
2004,2007,ZWE,Liberated ,372.1368073,,,,
2008,2011,ZWE,Liberated ,538.9429458,,,,
2012,2015,ZWE,Liberated ,562.997107,,,,
2016,2019,ZWE,Liberated ,581.5179756,,,,
2004,2007,ZWE,Stable ,3993.654532,,,,
2008,2011,ZWE,Stable ,3826.848393,,,,
2012,2015,ZWE,Stable ,3802.794232,,,,
2016,2019,ZWE,Stable ,3784.273363,,,,
