year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high,benchmark_high
2021,CHN,Other Organic Materials and Biological Products,329178,,,,,
2021,CHN,Plant Products,37351,,,,,
2021,CIV,Animal Products,560,,,,,
2021,CIV,Other Organic Materials and Biological Products,1104,,,,,
2021,CMR,Animal Products,2226,,,,,
2021,CMR,Other Organic Materials and Biological Products,279,,,,,
2021,COD,Animal Products,7133,,,,,
2021,COD,Other Organic Materials and Biological Products,9,,,,,
2021,COG,Animal Products,1298,,,,,
2021,COG,Other Organic Materials and Biological Products,1066,,,,,
2021,COK,Animal Products,29,,,,,
2021,COL,Animal Products,817299,,,,,
2021,COL,Other Organic Materials and Biological Products,1154,,,,,
2021,COL,Plant Products,23,,,,,
2021,COM,Other Organic Materials and Biological Products,31,,,,,
2021,CPV,Animal Products,14,,,,,
2021,CPV,Other Organic Materials and Biological Products,2230,,,,,
2021,CRI,Animal Products,1974538,,,,,
2021,CRI,Other Organic Materials and Biological Products,3969,,,,,
2021,CRI,Plant Products,2159352,,,,,
2021,CUB,Animal Products,17546,,,,,
2021,CUW,Animal Products,5063,,,,,
2021,CUW,Other Organic Materials and Biological Products,2573,,,,,
2021,CYM,Animal Products,130,,,,,
2021,CYM,Other Organic Materials and Biological Products,1100,,,,,
2021,CYP,Animal Products,11042,,,,,
2021,CYP,Other Organic Materials and Biological Products,88,,,,,
2021,CZE,Animal Products,123114,,,,,
2021,CZE,Other Organic Materials and Biological Products,156,,,,,
2021,CZE,Plant Products,3962,,,,,
2021,DEU,Animal Products,752382,,,,,
2021,DEU,Other Organic Materials and Biological Products,325122,,,,,
2021,DEU,Plant Products,614317,,,,,
2021,DMA,Animal Products,12,,,,,
2021,DMA,Other Organic Materials and Biological Products,20,,,,,
2021,DNK,Animal Products,58774,,,,,
2021,DNK,Other Organic Materials and Biological Products,7103,,,,,
2021,DNK,Plant Products,397,,,,,
2021,DOM,Animal Products,30764936,,,,,
2021,DOM,Other Organic Materials and Biological Products,91,,,,,
2021,DOM,Plant Products,75000,,,,,
2021,DZA,Animal Products,100,,,,,
2021,ECU,Animal Products,483667,,,,,
2021,ECU,Other Organic Materials and Biological Products,539,,,,,
2021,ECU,Plant Products,1163,,,,,
2021,EGY,Animal Products,10795,,,,,
2021,EGY,Other Organic Materials and Biological Products,22,,,,,
2021,ESP,Animal Products,183510,,,,,
2021,ESP,Other Organic Materials and Biological Products,26929,,,,,
2021,ESP,Plant Products,30543,,,,,
2021,EST,Animal Products,49,,,,,
2021,EST,Other Organic Materials and Biological Products,3525,,,,,
2021,ETH,Animal Products,1577102,,,,,
2021,FIN,Animal Products,2437,,,,,
2021,FIN,Other Organic Materials and Biological Products,345,,,,,
2021,FIN,Plant Products,6,,,,,
2021,FJI,Animal Products,329,,,,,
2021,FJI,Other Organic Materials and Biological Products,154,,,,,
2021,FLK,Other Organic Materials and Biological Products,102,,,,,
2021,FRA,Animal Products,3171082,,,,,
2021,FRA,Other Organic Materials and Biological Products,290996,,,,,
2021,FRA,Plant Products,7076,,,,,
2021,FRO,Animal Products,1,,,,,
2021,FSM,Animal Products,36624,,,,,
2021,GAB,Animal Products,745,,,,,
2021,GAB,Other Organic Materials and Biological Products,200,,,,,
2021,GAB,Plant Products,674,,,,,
2021,GBR,Animal Products,222076,,,,,
2021,GBR,Other Organic Materials and Biological Products,146696,,,,,
2021,GBR,Plant Products,18309,,,,,
2021,GEO,Animal Products,30,,,,,
2021,GEO,Other Organic Materials and Biological Products,245,,,,,
2021,GEO,Plant Products,35996500,,,,,
2021,GGY,Animal Products,74,,,,,
2021,GHA,Animal Products,103646,,,,,
2021,GHA,Other Organic Materials and Biological Products,20,,,,,
2021,GIB,Animal Products,1,,,,,
2021,GIN,Animal Products,1,,,,,
2021,GIN,Other Organic Materials and Biological Products,62,,,,,
2021,GLP,Animal Products,47,,,,,
2021,GRC,Animal Products,18506,,,,,
2021,GRC,Other Organic Materials and Biological Products,3144,,,,,
2021,GRL,Animal Products,438,,,,,
2021,GRL,Other Organic Materials and Biological Products,355,,,,,
2021,GTM,Animal Products,12473533,,,,,
2021,GTM,Other Organic Materials and Biological Products,3,,,,,
2021,GUF,Animal Products,2,,,,,
2021,GUM,Animal Products,10,,,,,
2021,GUY,Animal Products,22741,,,,,
2021,GUY,Other Organic Materials and Biological Products,25,,,,,
2021,HKG,Animal Products,442885,,,,,
2021,HKG,Other Organic Materials and Biological Products,9022,,,,,
2021,HKG,Plant Products,370,,,,,
2021,HND,Animal Products,518901,,,,,
2021,HRV,Animal Products,81,,,,,
2021,HRV,Other Organic Materials and Biological Products,28,,,,,
2021,HTI,Animal Products,7,,,,,
2021,HUN,Animal Products,278549,,,,,
2021,HUN,Other Organic Materials and Biological Products,557,,,,,
2021,IDN,Animal Products,7103707,,,,,
2021,IDN,Other Organic Materials and Biological Products,9553,,,,,
2021,IDN,Plant Products,18619,,,,,
2021,IMN,Animal Products,35,,,,,
2021,IND,Animal Products,225637,,,,,
2021,IND,Other Organic Materials and Biological Products,742503,,,,,
2021,IND,Plant Products,176969,,,,,
2021,IRL,Animal Products,12757,,,,,
2021,IRL,Other Organic Materials and Biological Products,55,,,,,
2021,IRN,Animal Products,174,,,,,
2021,ISL,Animal Products,8,,,,,
2021,ISR,Animal Products,56916,,,,,
2021,ISR,Other Organic Materials and Biological Products,1785,,,,,
2021,ISR,Plant Products,5001,,,,,
2021,ITA,Animal Products,1898346,,,,,
2021,ITA,Other Organic Materials and Biological Products,174950,,,,,
2021,ITA,Plant Products,18620,,,,,
2021,JAM,Animal Products,12268,,,,,
2021,JAM,Other Organic Materials and Biological Products,5,,,,,
2021,JAM,Plant Products,2,,,,,
2021,JEY,Animal Products,129,,,,,
2021,JEY,Other Organic Materials and Biological Products,95,,,,,
2021,JEY,Plant Products,30,,,,,
2021,JOR,Animal Products,5807,,,,,
2021,JPN,Animal Products,268010,,,,,
2021,JPN,Other Organic Materials and Biological Products,1012423,,,,,
2021,JPN,Plant Products,402768,,,,,
2021,KAZ,Animal Products,2873,,,,,
2021,KEN,Animal Products,4630082,,,,,
2021,KEN,Other Organic Materials and Biological Products,2162,,,,,
2021,KEN,Plant Products,16087000,,,,,
2021,KGZ,Animal Products,679,,,,,
2021,KHM,Animal Products,632346,,,,,
2021,KHM,Other Organic Materials and Biological Products,65,,,,,
2021,KIR,Animal Products,3300,,,,,
2021,KNA,Animal Products,1296,,,,,
2021,KNA,Other Organic Materials and Biological Products,92041,,,,,
2021,KOR,Animal Products,5715957,,,,,
2021,KOR,Other Organic Materials and Biological Products,2140932,,,,,
2021,KOR,Plant Products,13099728,,,,,
2021,KWT,Animal Products,53504,,,,,
2021,KWT,Other Organic Materials and Biological Products,1407,,,,,
2021,LAO,Animal Products,37,,,,,
2021,LAO,Other Organic Materials and Biological Products,4,,,,,
2021,LBN,Animal Products,54008,,,,,
2021,LBN,Other Organic Materials and Biological Products,208,,,,,
2021,LBR,Animal Products,7,,,,,
2021,LKA,Animal Products,543983,,,,,
2021,LKA,Other Organic Materials and Biological Products,8,,,,,
2021,LKA,Plant Products,2,,,,,
2021,LSO,Animal Products,7,,,,,
2021,LTU,Animal Products,20208,,,,,
2021,LUX,Animal Products,11,,,,,
2021,LUX,Other Organic Materials and Biological Products,105,,,,,
2021,LVA,Animal Products,72,,,,,
2021,MAC,Animal Products,665,,,,,
2021,MAR,Animal Products,10183,,,,,
2021,MAR,Other Organic Materials and Biological Products,257,,,,,
2021,MCO,Animal Products,3850,,,,,
2021,MCO,Other Organic Materials and Biological Products,287,,,,,
2021,MDG,Animal Products,169683,,,,,
2021,MDG,Other Organic Materials and Biological Products,2152,,,,,
2021,MDG,Plant Products,84,,,,,
2021,MDV,Animal Products,1,,,,,
2021,MEX,Animal Products,2359345,,,,,
2021,MEX,Other Organic Materials and Biological Products,22780,,,,,
2021,MEX,Plant Products,3399,,,,,
2021,MHL,Animal Products,21635,,,,,
2021,MKD,Animal Products,55117,,,,,
2021,MLI,Animal Products,24523,,,,,
2021,MLT,Animal Products,51,,,,,
2021,MMR,Other Organic Materials and Biological Products,7500,,,,,
2021,MNE,Animal Products,53,,,,,
2021,MNE,Other Organic Materials and Biological Products,31,,,,,
2021,MNG,Animal Products,1499,,,,,
2021,MNG,Other Organic Materials and Biological Products,32,,,,,
2021,MOZ,Animal Products,1187,,,,,
2021,MOZ,Other Organic Materials and Biological Products,178,,,,,
2021,MOZ,Plant Products,724,,,,,
2021,MTQ,Other Organic Materials and Biological Products,127,,,,,
2021,MUS,Animal Products,392960,,,,,
2021,MUS,Other Organic Materials and Biological Products,836,,,,,
2021,MWI,Animal Products,752,,,,,
2021,MWI,Other Organic Materials and Biological Products,1,,,,,
2021,MYS,Animal Products,900775,,,,,
2021,MYS,Other Organic Materials and Biological Products,1292118,,,,,
2021,MYS,Plant Products,898,,,,,
2021,NAM,Animal Products,17425,,,,,
2021,NAM,Other Organic Materials and Biological Products,6281,,,,,
2021,NAM,Plant Products,4031,,,,,
2021,NCL,Animal Products,280,,,,,
2021,NER,Animal Products,6920,,,,,
2021,NER,Other Organic Materials and Biological Products,10,,,,,
2021,NGA,Animal Products,257,,,,,
2021,NGA,Other Organic Materials and Biological Products,123,,,,,
2021,NIC,Animal Products,142711,,,,,
2021,NIC,Other Organic Materials and Biological Products,260,,,,,
2021,NIC,Plant Products,36,,,,,
2021,NLD,Animal Products,32560797,,,,,
2021,NLD,Other Organic Materials and Biological Products,1241,,,,,
2021,NLD,Plant Products,20010576,,,,,
2021,NOR,Animal Products,2007,,,,,
2021,NOR,Other Organic Materials and Biological Products,989,,,,,
2021,NOR,Plant Products,1,,,,,
2021,NPL,Animal Products,21,,,,,
2021,NZL,Animal Products,12577,,,,,
2021,NZL,Other Organic Materials and Biological Products,263,,,,,
2021,NZL,Plant Products,22,,,,,
2021,OMN,Animal Products,5128,,,,,
2021,PAK,Animal Products,67372,,,,,
2021,PAK,Plant Products,189013,,,,,
2021,PAN,Animal Products,2747,,,,,
2021,PAN,Other Organic Materials and Biological Products,499,,,,,
2021,PAN,Plant Products,69,,,,,
2021,PER,Animal Products,835313,,,,,
2021,PER,Other Organic Materials and Biological Products,5095,,,,,
2021,PER,Plant Products,2000,,,,,
2021,PHL,Animal Products,585124,,,,,
2021,PHL,Other Organic Materials and Biological Products,7721,,,,,
2021,PHL,Plant Products,186,,,,,
2021,PLW,Animal Products,6751,,,,,
2021,PLW,Other Organic Materials and Biological Products,3649,,,,,
2021,PNG,Animal Products,9666,,,,,
2021,POL,Animal Products,107447,,,,,
2021,POL,Other Organic Materials and Biological Products,1227,,,,,
2021,POL,Plant Products,2,,,,,
2021,PRK,Animal Products,3,,,,,
2021,PRK,Other Organic Materials and Biological Products,1,,,,,
2021,PRT,Animal Products,543235,,,,,
2021,PRT,Plant Products,131,,,,,
2021,PRY,Animal Products,14200,,,,,
2021,PYF,Animal Products,24993,,,,,
2021,PYF,Other Organic Materials and Biological Products,469,,,,,
2021,QAT,Animal Products,2236,,,,,
2021,QAT,Other Organic Materials and Biological Products,85,,,,,
2021,ROU,Animal Products,51378,,,,,
2021,ROU,Other Organic Materials and Biological Products,52,,,,,
2021,RUS,Animal Products,12784,,,,,
2021,RUS,Other Organic Materials and Biological Products,485403,,,,,
2021,RUS,Plant Products,137808,,,,,
2021,RWA,Other Organic Materials and Biological Products,16,,,,,
2021,SAU,Animal Products,1572,,,,,
2021,SDN,Animal Products,4301,,,,,
2021,SEN,Animal Products,14235,,,,,
2021,SEN,Other Organic Materials and Biological Products,921,,,,,
2021,SGP,Animal Products,1497400,,,,,
2021,SGP,Other Organic Materials and Biological Products,2082,,,,,
2021,SGP,Plant Products,48,,,,,
2021,SGS,Animal Products,12,,,,,
2021,SHN,Other Organic Materials and Biological Products,20,,,,,
2021,SJM,Animal Products,3,,,,,
2021,SLB,Animal Products,48983,,,,,
2021,SLB,Other Organic Materials and Biological Products,16,,,,,
2021,SLE,Animal Products,800,,,,,
2021,SLE,Other Organic Materials and Biological Products,265,,,,,
2021,SLV,Animal Products,317731,,,,,
2021,SMR,Animal Products,334,,,,,
2021,SMR,Other Organic Materials and Biological Products,15,,,,,
2021,SOM,Animal Products,3,,,,,
2021,SOM,Other Organic Materials and Biological Products,1304,,,,,
2021,SRB,Animal Products,35756,,,,,
2021,SRB,Other Organic Materials and Biological Products,114,,,,,
2021,SRB,Plant Products,9000,,,,,
2021,STP,Other Organic Materials and Biological Products,1308,,,,,
2021,SUR,Animal Products,28690,,,,,
2021,SVK,Animal Products,174,,,,,
2021,SVN,Animal Products,34249,,,,,
2021,SVN,Other Organic Materials and Biological Products,54,,,,,
2021,SWE,Animal Products,1488,,,,,
2021,SWE,Other Organic Materials and Biological Products,973,,,,,
2021,SWE,Plant Products,75,,,,,
2021,SWZ,Animal Products,70,,,,,
2021,SXM,Animal Products,53,,,,,
2021,SXM,Other Organic Materials and Biological Products,19,,,,,
2021,SYC,Animal Products,2651,,,,,
2021,SYC,Other Organic Materials and Biological Products,108,,,,,
2021,SYR,Animal Products,50702,,,,,
2021,TCA,Animal Products,32,,,,,
2021,TCD,Animal Products,24179,,,,,
2021,TCD,Other Organic Materials and Biological Products,300,,,,,
2021,TGO,Animal Products,358054,,,,,
2021,TGO,Other Organic Materials and Biological Products,101,,,,,
2021,THA,Animal Products,32060451,,,,,
2021,THA,Other Organic Materials and Biological Products,11975,,,,,
2021,THA,Plant Products,118693,,,,,
2021,TJK,Animal Products,235,,,,,
2021,TKL,Other Organic Materials and Biological Products,1,,,,,
2021,TON,Animal Products,103658,,,,,
2021,TTO,Animal Products,9,,,,,
2021,TUN,Animal Products,290820,,,,,
2021,TUN,Other Organic Materials and Biological Products,4,,,,,
2021,TUR,Animal Products,5507146,,,,,
2021,TUR,Other Organic Materials and Biological Products,338,,,,,
2021,TUR,Plant Products,31512478,,,,,
2021,TWN,Animal Products,40350904,,,,,
2021,TWN,Other Organic Materials and Biological Products,15131,,,,,
2021,TWN,Plant Products,734405,,,,,
2021,TZA,Animal Products,400496,,,,,
2021,TZA,Other Organic Materials and Biological Products,111,,,,,
2021,TZA,Plant Products,2213582,,,,,
2021,UGA,Animal Products,268,,,,,
2021,UGA,Other Organic Materials and Biological Products,802,,,,,
2021,UKR,Animal Products,29083,,,,,
2021,UKR,Other Organic Materials and Biological Products,40,,,,,
2021,URY,Animal Products,2871,,,,,
2021,URY,Plant Products,1,,,,,
2021,USA,Animal Products,2517435,,,,,
2021,USA,Other Organic Materials and Biological Products,1343793,,,,,
2021,USA,Plant Products,45049,,,,,
2021,UZB,Animal Products,171839,,,,,
2021,VCT,Animal Products,30,,,,,
2021,VCT,Other Organic Materials and Biological Products,30,,,,,
2021,VEN,Animal Products,15875,,,,,
2021,VGB,Animal Products,24,,,,,
2021,VGB,Plant Products,5,,,,,
2021,VIR,Animal Products,20,,,,,
2021,VNM,Animal Products,4161044,,,,,
2021,VNM,Other Organic Materials and Biological Products,61364,,,,,
2021,VNM,Plant Products,1340,,,,,
2021,WSM,Animal Products,7203,,,,,
2021,WSM,Other Organic Materials and Biological Products,349,,,,,
2021,YEM,Animal Products,1,,,,,
2021,ZAF,Animal Products,1328189,,,,,
2021,ZAF,Other Organic Materials and Biological Products,131389,,,,,
2021,ZAF,Plant Products,452260,,,,,
2021,ZMB,Animal Products,94466,,,,,
2021,ZMB,Other Organic Materials and Biological Products,93,,,,,
2021,ZWE,Animal Products,214526,,,,,
2021,ZWE,Other Organic Materials and Biological Products,211,,,,,
2021,ZWE,Plant Products,20896905,,,,,
2022,ABW,Animal Products,18,,,,,
2022,AGO,Animal Products,54,,,,,
2022,AGO,Plant Products,26,,,,,
2022,ALB,Animal Products,1,,,,,
2022,ALB,Other Organic Materials and Biological Products,2,,,,,
2022,AND,Animal Products,2,,,,,
2022,ARE,Animal Products,78508,,,,,
2022,ARE,Other Organic Materials and Biological Products,218,,,,,
2022,ARE,Plant Products,507,,,,,
2022,ARG,Animal Products,530310,,,,,
2022,ARG,Other Organic Materials and Biological Products,1277,,,,,
2022,ARM,Animal Products,2020,,,,,
2022,ATG,Animal Products,6,,,,,
2022,AUS,Animal Products,603776,,,,,
2022,AUS,Other Organic Materials and Biological Products,2998,,,,,
2022,AUS,Plant Products,13,,,,,
2022,AUT,Animal Products,206880,,,,,
2022,AUT,Other Organic Materials and Biological Products,781,,,,,
2022,AUT,Plant Products,64,,,,,
2022,AZE,Animal Products,101507,,,,,
2022,BEL,Animal Products,66845,,,,,
2022,BEL,Other Organic Materials and Biological Products,609,,,,,
2022,BEL,Plant Products,96,,,,,
2022,BEN,Animal Products,66070,,,,,
2022,BEN,Other Organic Materials and Biological Products,24,,,,,
2022,BES,Animal Products,515,,,,,
2022,BES,Other Organic Materials and Biological Products,802,,,,,
2022,BFA,Animal Products,1,,,,,
2022,BGD,Other Organic Materials and Biological Products,4696,,,,,
2022,BGR,Animal Products,30844,,,,,
2022,BGR,Other Organic Materials and Biological Products,3,,,,,
2022,BHR,Animal Products,3227,,,,,
2022,BHR,Other Organic Materials and Biological Products,324,,,,,
2022,BHS,Animal Products,28005,,,,,
2022,BHS,Other Organic Materials and Biological Products,305,,,,,
2022,BIH,Animal Products,2,,,,,
2022,BIH,Other Organic Materials and Biological Products,20,,,,,
2022,BLM,Animal Products,3,,,,,
2022,BLR,Animal Products,4795,,,,,
2022,BLZ,Animal Products,402,,,,,
2022,BLZ,Other Organic Materials and Biological Products,3458,,,,,
2022,BMU,Animal Products,3,,,,,
2022,BMU,Other Organic Materials and Biological Products,823,,,,,
2022,BOL,Animal Products,112295,,,,,
2022,BOL,Other Organic Materials and Biological Products,140,,,,,
